"dog_id","dog_id_cohort","cohort","elab_id","run_order","prep_batch","run","DOC","DOB","age","weight_at_DOC","lifestage_at_DOC","size_at_DOC","sex","sterilization_status","pure_or_mixed","breed_1","breed_2","graded_hemolysis","elapse_DOC_LOG","serum_temp","hours_fasting","Division","state","st_zip","complete_survey_pull","diet_survey","comprehensive_diet_complete","DRdiet_survey","BCS","SampleID","SampleName","elab_idX"
15379,"15379_precision_1_arm_1","Precision 1",15947530,87,6,2,"2022-01-25","2017-09-14",4.35828206880838,5.44310844,"Mature","Toy",1,0,1,179,NA,2,24.3747222222222,23.2,16,"Division 9: Pacific","CA",95821,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X87","15379_","X15947530"
15475,"15475_precision_1_arm_1","Precision 1",21188917,98,24,5,"2023-02-01","2016-12-16",6.11893369788107,17.055073112,"Mature","Medium",1,1,1,46,NA,0,26.7866666666667,10.4,14,"Division 6: East South Central","TN",37918,"FUP2","FUP2 comp","FUP2","FUP2",5,"X98","15475_","X21188917"
16321,"16321_precision_1_arm_1","Precision 1",15963841,102,6,2,"2022-01-26","2013-11-08",8.20505809979494,30.299970316,"Mature","Large",1,1,1,51,NA,0,28.2463888888889,12.1,16,"Division 6: East South Central","AL",36105,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X102","16321_","X15963841"
16712,"16712_precision_1_arm_1","Precision 1",18289994,80,15,4,"2022-07-20","2016-05-11",6.18181818181818,20.86524902,"Mature","Standard",0,1,2,999,999,0,113.056388888889,23.8,9,"Division 8: Mountain","CO",80138,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X80","16712_","X18289994"
16874,"16874_precision_1_arm_1","Precision 1",15675439,66,5,2,"2022-01-03","2014-09-02",7.32752335383914,38.55535145,"Mature","Large",1,1,2,153,230,0,27.4261111111111,16.9,13,"Division 5: South Atlantic","FL",34232,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X66","16874_","X15675439"
17037,"17037_precision_1_arm_1","Precision 1",18596672,160,17,4,"2022-08-15","2017-09-15",4.90772385509228,45.359237,"Mature","Giant",0,1,2,164,124,0,28.1625,23.6,14,"Division 7: West South Central","TX",75219,"FUP1","HLES diet",NA,"HLES",NA,"X160","17037_","X18596672"
17203,"17203_precision_1_arm_1","Precision 1",14471386,61,3,1,"2021-09-07","2012-11-01",8.83663704716336,22.22602613,"Mature","Medium",1,1,1,11,NA,0,22.7233333333333,19.3,20,"Division 5: South Atlantic","NC",28754,"HLES","HLES diet","FUP2","HLES",5,"X61","17203_","X14471386"
17524,"17524_precision_1_arm_1","Precision 1",16533469,146,7,2,"2022-03-17","2014-10-13",7.4149008885851,10.88621688,"Mature","Medium",1,1,1,110,NA,0,26.335,1.8,14,"Division 1: New England","MA",2180,"FUP1","FUP1 diet",NA,"FUP1",5,"X146","17524_","X16533469"
17587,"17587_precision_1_arm_1","Precision 1",16782568,44,9,3,"2022-04-04","2004-06-12",17.7853725222146,5.669904625,"Senior","Toy",0,1,1,7,NA,0,30.0794444444444,21.5,18,"Division 7: West South Central","TX",75093,"FUP1","FUP1 diet",NA,"FUP1",4,"X44","17587_","X16782568"
17854,"17854_precision_1_arm_1","Precision 1",18013073,1,14,4,"2022-06-30","2011-09-15",10.7751196172249,9.0718474,"Mature","Toy",0,1,1,266,NA,0,27.4516666666667,23.4,13,"Division 3: East North Central","IL",60613,"FUP2","FUP2 diet","FUP3","FUP2",NA,"X1","17854_","X18013073"
18521,"18521_precision_1_arm_1","Precision 1",14083423,40,2,1,"2021-08-10","2017-04-10",4.32809295967191,23.58680324,"Mature","Standard",0,1,1,195,NA,0,25.3427777777778,22.8,12,"Division 6: East South Central","AL",36532,"HLES","HLES diet","FUP2","HLES",NA,"X40","18521_","X14083423"
18559,"18559_precision_1_arm_1","Precision 1",13770619,8,1,1,"2021-07-21","2018-03-29",3.30827067669173,30.84428116,"Young","Large",1,1,1,120,NA,0,21.83,16.4,17,"Division 3: East North Central","WI",53704,"HLES","HLES diet","FUP2","HLES",4,"X8","18559_","X13770619"
18634,"18634_precision_1_arm_1","Precision 1",14170033,44,2,1,"2021-08-17","2008-06-01",13.1920710868079,32.20505827,"Senior","Large",1,1,2,11,999,0,27.5675,21.4,9,"Division 2: Middle Atlantic","NJ",7712,"HLES","HLES diet",NA,"HLES",6,"X44","18634_","X14170033"
18779,"18779_precision_1_arm_1","Precision 1",15527200,71,5,2,"2021-12-14","2014-12-09",7.00478468899522,33.11224301,"Mature","Large",1,1,2,153,46,1,46.4897222222222,21.8,14,"Division 8: Mountain","UT",84108,"FUP1","FUP1 diet","FUP2","FUP1",6,"X71","18779_","X15527200"
18803,"18803_precision_1_arm_1","Precision 1",18041570,20,14,4,"2022-07-05","2013-08-07",8.89678742310321,18.1436948,"Mature","Toy",1,1,1,226,NA,0,29.3783333333333,25.5,11,"Division 3: East North Central","IL",60411,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X20","18803_","X18041570"
18869,"18869_precision_1_arm_1","Precision 1",16728313,60,9,3,"2022-03-28","2014-12-07",7.29448621553885,12.24699399,"Mature","Medium",0,1,2,194,120,0,47.6019444444444,15.1,8,"Division 5: South Atlantic","NC",28226,"FUP1","FUP1 diet","FUP2","FUP1",4,"X60","18869_","X16728313"
19018,"19018_precision_1_arm_1","Precision 1",16151329,133,7,2,"2022-02-11","2010-06-15",11.644679881522,10.88621688,"Mature","Medium",1,1,2,87,999,0,75.2963888888889,13.2,14,"Division 9: Pacific","WA",98239,"FUP1","FUP1 diet",NA,"HLES",NA,"X133","19018_","X16151329"
19232,"19232_precision_1_arm_1","Precision 1",16278316,73,9,3,"2022-02-24","2005-10-23",16.3172704488494,21.31884139,"Senior","Standard",0,1,1,100,NA,3,27.7883333333333,14.1,17,"Division 5: South Atlantic","VA",23233,"HLES","HLES diet",NA,"HLES",NA,"X73","19232_","X16278316"
19331,"19331_precision_1_arm_1","Precision 1",14395252,69,3,1,"2021-08-31","2011-04-15",10.365003417635,27.034105252,"Mature","Standard",1,1,2,25,11,0,22.6572222222222,21.3,17,"Division 6: East South Central","MS",38829,"HLES","HLES diet","FUP2","HLES",5,"X69","19331_","X14395252"
19422,"19422_precision_1_arm_1","Precision 1",17149847,134,11,3,"2022-05-03","2018-01-05",4.31704260651629,4.98951607,"Mature","Toy",0,1,1,194,NA,0,23.3975,18.5,12,"Division 9: Pacific","AK",99645,"FUP1","FUP1 diet","FUP2","FUP1",5,"X134","19422_","X17149847"
19559,"19559_precision_1_arm_1","Precision 1",22610735,312,29,5,"2023-04-25","2010-03-15",13.0936431989064,33.11224301,"Senior","Large",0,1,1,153,NA,0,21.5663888888889,18,14,"Division 9: Pacific","CA",95337,"FUP2","FUP1 diet","FUP3","FUP1",7,"X312","19559_","X22610735"
20064,"20064_precision_1_arm_1","Precision 1",15594415,62,5,2,"2021-12-20","2016-10-31",5.12930052403737,8.391458845,"Mature","Toy",0,1,1,204,NA,0,24.6841666666667,10.7,15,"Division 5: South Atlantic","GA",31401,"FUP1","FUP1 diet","FUP2","FUP1",6,"X62","20064_","X15594415"
20155,"20155_precision_1_arm_1","Precision 1",13993627,29,2,1,"2021-08-04","2018-11-15",2.71485532011848,26.399075934,"Young","Standard",1,0,1,26,NA,0,25.7463888888889,19.1,14,"Division 2: Middle Atlantic","PA",15601,"FUP1","FUP1 diet","FUP3","FUP1",NA,"X29","20155_","X13993627"
20170,"20170_precision_1_arm_1","Precision 1",15525301,44,5,2,"2021-12-14","2018-09-15",3.2427660059239,23.768240188,"Young","Standard",1,1,2,999,999,0,27.1291666666667,15.5,15,"Division 1: New England","VT",5083,"FUP1","FUP1 diet","FUP2","FUP1",5,"X44","20170_","X15525301"
20227,"20227_precision_1_arm_1","Precision 1",16345489,32,8,3,"2022-03-02","2011-12-05",10.2255639097744,15.87573295,"Mature","Medium",0,1,2,46,17,1,25.7836111111111,17.1,15,"Division 9: Pacific","OR",97520,"FUP1","FUP1 diet","FUP2","FUP1",5,"X32","20227_","X16345489"
21024,"21024_precision_1_arm_1","Precision 1",15443476,39,4,2,"2021-12-07","2018-07-09",3.40954659375712,31.7514659,"Mature","Large",1,1,2,153,195,2,26.5780555555556,17.7,12,"Division 3: East North Central","IL",60156,"FUP1","FUP1 diet","FUP2","FUP1",5,"X39","21024_","X15443476"
21358,"21358_precision_1_arm_1","Precision 1",13991788,55,2,1,"2021-08-04","2016-06-20",5.11551606288448,20.41165665,"Mature","Standard",1,1,2,46,16,1,26.9247222222222,23.6,15,"Division 3: East North Central","OH",45066,"HLES","HLES diet",NA,"HLES",5,"X55","21358_","X13991788"
21666,"21666_precision_1_arm_1","Precision 1",16111918,122,7,2,"2022-02-09","2014-07-04",7.59273182957393,8.754332741,"Mature","Toy",0,1,2,168,196,3,25.57,17.5,13,"Division 8: Mountain","NM",87111,"FUP1","FUP1 diet","FUP2","FUP1",5,"X122","21666_","X16111918"
21970,"21970_precision_1_arm_1","Precision 1",17662904,188,12,3,"2022-06-02","2018-01-02",4.40726817042607,17.69010243,"Mature","Medium",0,1,1,46,NA,0,25.0494444444444,19.4,15,"Division 8: Mountain","UT",84108,"FUP1","FUP1 diet","FUP2","FUP1",5,"X188","21970_","X17662904"
22143,"22143_precision_1_arm_1","Precision 1",14548504,66,3,1,"2021-09-15","2015-12-12",5.75244930508088,9.97903214,"Mature","Toy",1,1,2,74,194,1,23.2163888888889,17.3,13,"Division 9: Pacific","WA",98011,"HLES","HLES diet","FUP2","HLES",6,"X66","22143_","X14548504"
22241,"22241_precision_1_arm_1","Precision 1",15611110,49,5,2,"2021-12-21","2017-09-12",4.26805650489861,29.48350405,"Mature","Standard",1,1,2,156,11,3,20.8633333333333,13.8,18,"Division 9: Pacific","WA",98569,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X49","22241_","X15611110"
22365,"22365_precision_1_arm_1","Precision 1",15741814,48,5,2,"2022-01-06","2017-09-24",4.27899293688767,43.09127515,"Mature","Giant",0,1,1,173,NA,0,25.9394444444444,10.5,14,"Division 7: West South Central","TX",75072,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X48","22365_","X15741814"
22890,"22890_precision_1_arm_1","Precision 1",16096168,127,7,2,"2022-02-08","2014-06-24",7.61733880154933,28.12272694,"Mature","Large",0,1,1,120,NA,0,47.9430555555556,17.1,14,"Division 9: Pacific","CA",94518,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X127","22890_","X16096168"
22981,"22981_precision_1_arm_1","Precision 1",18671426,125,17,4,"2022-08-18","2018-02-15",4.49749373433584,40.8233133,"Mature","Giant",1,1,1,50,NA,0,92.9755555555556,24.1,20,"Division 9: Pacific","WA",98466,"FUP1","FUP1 diet",NA,"FUP1",5,"X125","22981_","X18671426"
23140,"23140_precision_1_arm_1","Precision 1",14384290,57,3,1,"2021-08-30","2013-02-25",8.49749373433584,65.77089365,"Mature","Giant",0,1,2,124,14,0,23.6252777777778,22.1,14,"Division 9: Pacific","OR",97222,"HLES","HLES diet","FUP2","HLES",6,"X57","23140_","X14384290"
23301,"23301_precision_1_arm_1","Precision 1",15591961,63,5,2,"2021-12-20","2018-05-23",3.57359307359307,19.05087954,"Mature","Medium",1,1,2,16,46,0,25.3802777777778,15.6,13,"Division 8: Mountain","CO",80501,"FUP1","FUP1 diet",NA,"FUP1",6,"X63","23301_","X15591961"
23481,"23481_precision_1_arm_1","Precision 1",17323985,296,21,4,"2022-05-16","2018-06-15",3.91250854408749,13.6077711,"Young","Medium",1,1,2,141,999,1,24.9233333333333,17.2,2,"Division 9: Pacific","OR",97330,"HLES","HLES diet","FUP2","HLES",NA,"X296","23481_","X17323985"
23969,"23969_precision_1_arm_1","Precision 1",15849121,57,5,2,"2022-01-18","2015-03-01",6.87628161312372,31.7514659,"Mature","Large",1,1,2,124,81,0,52.8177777777778,12,13,"Division 5: South Atlantic","VA",20175,"FUP1","FUP1 diet","FUP2","FUP1",5,"X57","23969_","X15849121"
24271,"24271_precision_1_arm_1","Precision 1",16857434,115,10,3,"2022-04-11","2015-03-26",7.03485987696514,22.22602613,"Mature","Medium",1,1,1,46,NA,2,27.3936111111111,20.5,15,"Division 5: South Atlantic","FL",33324,"FUP1","FUP1 diet","FUP2","FUP1",5,"X115","24271_","X16857434"
24407,"24407_precision_1_arm_1","Precision 1",19274910,249,20,4,"2022-10-06","2013-06-30",9.25495557074504,28.667037784,"Mature","Standard",1,1,2,153,11,0,25.6538888888889,16.1,17,"Division 5: South Atlantic","VA",22204,"FUP1","FUP1 diet","FUP2","FUP1",6,"X249","24407_","X19274910"
24549,"24549_precision_1_arm_1","Precision 1",15452062,37,4,2,"2021-12-08","2014-06-25",7.44508999772158,12.927382545,"Mature","Medium",0,1,2,11,74,0,26.0513888888889,15.9,14,"Division 1: New England","CT",6040,"FUP1","FUP1 diet","FUP2","HLES",4.5,"X37","24549_","X15452062"
24899,"24899_precision_1_arm_1","Precision 1",17983106,4,14,4,"2022-06-29","2015-03-18",7.27272727272727,14.741752025,"Mature","Medium",1,1,2,144,191,1,25.2738888888889,22.4,12,"Division 2: Middle Atlantic","PA",19604,"FUP1","FUP1 diet","FUP2","HLES",5,"X4","24899_","X17983106"
25188,"25188_precision_1_arm_1","Precision 1",14984147,40,4,2,"2021-10-26","2018-04-18",3.5187969924812,16.32932532,"Mature","Medium",1,1,1,186,NA,0,53.4569444444444,13.6,16,"Division 5: South Atlantic","MD",21811,"FUP1","FUP1 diet","FUP2","FUP1",5,"X40","25188_","X14984147"
25255,"25255_precision_1_arm_1","Precision 1",15742363,65,5,2,"2022-01-06","2013-04-10",8.73012075643655,24.94758035,"Mature","Medium",1,1,1,57,NA,0,23.0627777777778,8.3,15,"Division 5: South Atlantic","VA",22611,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X65","25255_","X15742363"
25284,"25284_precision_1_arm_1","Precision 1",13612153,23,1,1,"2021-07-12","2017-08-26",3.8714969241285,21.31884139,"Mature","Standard",0,1,2,51,46,1,23.3922222222222,14.9,14,"Division 9: Pacific","WA",98225,"HLES","HLES diet","FUP2","HLES",5,"X23","25284_","X13612153"
25292,"25292_precision_1_arm_1","Precision 1",14381257,56,3,1,"2021-08-30","2017-08-24",4.01093643198906,24.04039561,"Mature","Standard",1,1,1,46,NA,0,23.6236111111111,21.9,14,"Division 5: South Atlantic","MD",20910,"HLES","HLES diet","FUP2","HLES",6,"X56","25292_","X14381257"
25465,"25465_precision_1_arm_1","Precision 1",16790621,63,9,3,"2022-04-05","2011-11-29",10.3348143084985,6.80388555,"Mature","Toy",1,1,2,74,27,0,24.6266666666667,19.8,13,"Division 8: Mountain","CO",80238,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X63","25465_","X16790621"
25538,"25538_precision_1_arm_1","Precision 1",14074651,38,2,1,"2021-08-09","2016-05-08",5.24675324675325,25.40117272,"Mature","Standard",0,1,2,68,43,0,27.2969444444444,23.1,16,"Division 2: Middle Atlantic","NY",12815,"HLES","HLES diet","FUP2","HLES",5,"X38","25538_","X14074651"
26238,"26238_precision_1_arm_1","Precision 1",13699576,9,1,1,"2021-07-16","2016-06-26",5.04716336295284,34.92661249,"Mature","Large",1,1,2,153,120,0,93.2447222222222,24.9,12,"Division 3: East North Central","IN",46142,"HLES","HLES diet","FUP2","HLES",5.5,"X9","26238_","X13699576"
26387,"26387_precision_1_arm_1","Precision 1",19548641,317,21,4,"2022-10-27","2014-06-15",8.35543403964457,36.74098197,"Mature","Large",1,1,1,153,NA,1,23.3594444444444,16.4,0,"Division 5: South Atlantic","FL",33761,"HLES","HLES diet",NA,"HLES",NA,"X317","26387_","X19548641"
26390,"26390_precision_1_arm_1","Precision 1",13563901,3,1,1,"2021-07-09","2006-01-01",15.4968102073365,5.216312255,"Senior","Toy",1,1,1,258,NA,0,74.1783333333333,24.6,4,"Division 5: South Atlantic","DC",20003,"HLES","HLES diet",NA,"HLES",5,"X3","26390_","X13563901"
26492,"26492_precision_1_arm_1","Precision 1",15974497,115,6,2,"2022-01-27","2010-09-20",11.3384597858282,73.48196394,"Senior","Large",0,1,1,126,NA,1,24.4411111111111,10.8,0,"Division 5: South Atlantic","MD",20853,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X115","26492_","X15974497"
26529,"26529_precision_1_arm_1","Precision 1",19249020,277,20,4,"2022-10-04","2016-03-26",6.51537935748462,43.363430572,"Mature","Giant",1,1,2,195,173,0,24.6438888888889,16.4,14,"Division 6: East South Central","TN",37027,"FUP1","FUP1 diet","FUP2","FUP1",6,"X277","26529_","X19249020"
26611,"26611_precision_1_arm_1","Precision 1",15974596,101,6,2,"2022-01-27","2018-08-30",3.40681248575985,29.93709642,"Mature","Standard",1,1,2,12,123,0,24.9680555555556,16.8,17,"Division 4: West North Central","KS",67867,"HLES","HLES diet",NA,"HLES",NA,"X101","26611_","X15974596"
26696,"26696_precision_1_arm_1","Precision 1",14174716,31,2,1,"2021-08-17","2019-06-09",2.18728639781271,24.94758035,"Young","Standard",0,1,2,243,195,0,26.2452777777778,17.9,14,"Division 2: Middle Atlantic","PA",17055,"HLES","HLES diet",NA,"HLES",5,"X31","26696_","X14174716"
27459,"27459_precision_1_arm_1","Precision 1",13950517,49,2,1,"2021-08-03","2010-05-15",11.2043745727956,6.123496995,"Mature","Toy",1,1,2,185,183,1,26.6027777777778,19.7,13,"Division 3: East North Central","IL",60004,"HLES","HLES diet","FUP2","HLES",NA,"X49","27459_","X13950517"
27486,"27486_precision_1_arm_1","Precision 1",14743801,29,4,2,"2021-10-05","2017-12-15",3.80029619503304,19.50447191,"Mature","Medium",1,1,1,100,NA,0,25.6102777777778,19.7,16,"Division 4: West North Central","MO",63129,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X29","27486_","X14743801"
27658,"27658_precision_1_arm_1","Precision 1",16501456,61,9,3,"2022-03-15","2010-09-01",11.5187969924812,5.44310844,"Mature","Toy",0,1,1,174,NA,0,26.8988888888889,16.3,2,"Division 5: South Atlantic","NC",28791,"FUP1","FUP1 diet","FUP2","FUP1",5,"X61","27658_","X16501456"
28082,"28082_precision_1_arm_1","Precision 1",13644562,1,1,1,"2021-07-14","2016-06-02",5.10731373889269,39.91612856,"Mature","Large",1,1,2,153,124,0,24.7541666666667,20.9,14,"Division 7: West South Central","TX",76549,"HLES","HLES diet","FUP2","HLES",5,"X1","28082_","X13644562"
28140,"28140_precision_1_arm_1","Precision 1",17673020,180,12,3,"2022-06-02","2016-12-15",5.4544315333789,26.30835746,"Mature","Standard",1,1,2,46,263,0,21.2994444444444,14.6,15,"Division 1: New England","RI",2860,"HLES","HLES diet","FUP2","HLES",NA,"X180","28140_","X17673020"
28549,"28549_precision_1_arm_1","Precision 1",16497934,86,6,2,"2022-03-15","2008-12-21",13.2110959216222,7.25747792,"Senior","Toy",1,1,2,221,999,0,48.5572222222222,18.6,12,"Division 8: Mountain","AZ",86315,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X86","28549_","X16497934"
28584,"28584_precision_1_arm_1","Precision 1",15524032,33,4,2,"2021-12-13","2018-06-01",3.52984734563682,20.86524902,"Young","Standard",0,1,2,46,999,0,53.1580555555556,15.9,12,"Division 5: South Atlantic","GA",30312,"HLES","HLES diet",NA,"HLES",5,"X33","28584_","X15524032"
28716,"28716_precision_1_arm_1","Precision 1",16393276,9,8,3,"2022-03-07","2013-05-17",8.79300524037366,36.2873896,"Mature","Large",1,1,1,138,NA,0,26.7927777777778,15.6,12,"Division 5: South Atlantic","VA",22044,"FUP1","FUP1 diet","FUP3","FUP1",NA,"X9","28716_","X16393276"
28905,"28905_precision_1_arm_1","Precision 1",13786234,2,1,1,"2021-07-22","2010-07-03",11.0375939849624,48.53438359,"Senior","Giant",0,1,1,173,NA,0,26.5355555555556,22.9,15,"Division 3: East North Central","MI",48850,"HLES","HLES diet",NA,"HLES",5,"X2","28905_","X13786234"
29045,"29045_precision_1_arm_1","Precision 1",15937426,52,5,2,"2022-01-24","2019-06-13",2.61392116655275,29.48350405,"Young","Large",0,0,1,153,NA,0,42.84,15,21,"Division 9: Pacific","OR",97303,"FUP1","FUP1 diet",NA,"HLES",6,"X52","29045_","X15937426"
29058,"29058_precision_1_arm_1","Precision 1",17864204,281,21,4,"2022-06-20","2016-04-22",6.15174299384826,9.0718474,"Mature","Toy",1,1,2,27,87,0,26.8036111111111,18.9,14,"Division 3: East North Central","WI",54956,"FUP1","FUP1 diet",NA,"FUP1",5,"X281","29058_","X17864204"
29084,"29084_precision_1_arm_1","Precision 1",17777159,205,13,3,"2022-06-13","2011-11-27",10.5289359763044,33.56583538,"Mature","Large",0,1,1,32,NA,0,22.0313888888889,24.9,18,"Division 7: West South Central","TX",75065,"HLES","HLES diet",NA,"HLES",NA,"X205","29084_","X17777159"
29467,"29467_precision_1_arm_1","Precision 1",14118580,50,2,1,"2021-08-12","2018-12-17",2.6492367281841,25.85476509,"Young","Large",0,1,1,120,NA,0,24.1169444444444,19.7,16,"Division 3: East North Central","WI",53717,"FUP1","FUP1 diet","FUP3","FUP1",6,"X50","29467_","X14118580"
29556,"29556_precision_1_arm_1","Precision 1",15518257,18,4,2,"2021-12-13","2017-01-22",4.88311688311688,31.7514659,"Mature","Large",0,1,1,120,NA,0,27.0488888888889,14.9,17,"Division 9: Pacific","WA",98382,"FUP1","FUP1 diet","FUP2","FUP1",6.5,"X18","29556_","X15518257"
29878,"29878_precision_1_arm_1","Precision 1",17223902,197,12,3,"2022-05-06","2015-06-01",6.92002734107997,33.56583538,"Mature","Large",1,1,1,120,NA,0,92.2830555555555,13.3,18,"Division 3: East North Central","OH",44085,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X197","29878_","X17223902"
29891,"29891_precision_1_arm_1","Precision 1",13816246,6,1,1,"2021-07-26","2013-09-15",7.84962406015038,14.96854821,"Mature","Medium",0,1,2,18,87,2,24.8963888888889,21.9,13,"Division 6: East South Central","MS",39402,"HLES","HLES diet","FUP2","HLES",NA,"X6","29891_","X13816246"
29925,"29925_precision_1_arm_1","Precision 1",16386097,40,8,3,"2022-03-03","2017-12-01",4.24606971975393,48.98797596,"Mature","Large",1,1,1,114,NA,0,93.1194444444444,14.4,10,"Division 8: Mountain","AZ",85741,"FUP1","FUP1 diet","FUP2","FUP1",5,"X40","29925_","X16386097"
30128,"30128_precision_1_arm_1","Precision 1",15584134,47,5,2,"2021-12-20","2014-11-12",7.09501025290499,15.87573295,"Mature","Standard",1,1,1,61,NA,0,46.6019444444444,11.2,18,"Division 8: Mountain","UT",84025,"FUP1","FUP1 diet",NA,"FUP1",5,"X47","30128_","X15584134"
30158,"30158_precision_1_arm_1","Precision 1",15732079,59,5,2,"2022-01-05","2015-04-30",6.67680565048986,27.2155422,"Mature","Standard",0,1,2,195,153,3,25.1402777777778,15,21,"Division 5: South Atlantic","NC",27615,"FUP1","FUP1 diet",NA,"FUP1",6,"X59","30158_","X15732079"
30266,"30266_precision_1_arm_1","Precision 1",19036976,236,19,4,"2022-09-13","2007-09-30",14.9336978810663,4.762719885,"Senior","Toy",0,1,2,194,999,3,46.4897222222222,25.9,12,"Division 9: Pacific","WA",98052,"FUP1","FUP1 diet","FUP2","FUP1",NA,"X236","30266_","X19036976"
30311,"30311_precision_1_arm_1","Precision 1",16292911,50,9,3,"2022-02-24","2015-02-25",6.98838004101162,8.16466266,"Mature","Toy",1,1,2,74,210,3,28.2436111111111,11.3,17,"Division 3: East North Central","IL",60108,"FUP1","FUP1 diet","FUP2","FUP1",7,"X50","30311_","X16292911"
